Month,Rate,Zone
7.0,7.63358208695652,17.0
7.0,6.297931291784701,18.0
7.0,8.19644287943262,22.0
7.0,7.66529004920405,24.0
7.0,8.69284502140673,30.0
7.0,7.8080252544,32.0
7.0,6.89476209427609,38.0
7.0,9.1956865,43.0
7.0,7.944944525,48.0
8.0,3.25814533333333,2.0
8.0,8.08547902702703,3.0
8.0,8.97809341788618,9.0
8.0,6.35929255405405,13.0
8.0,6.352158533333331,17.0
8.0,5.687583804741981,18.0
8.0,8.104406221487599,22.0
8.0,6.45780994021739,24.0
8.0,8.32824859770115,30.0
8.0,7.00970393710692,32.0
8.0,6.53392874666667,38.0
8.0,8.75166193548387,43.0
8.0,6.944197647058821,48.0
9.0,14.414789932885899,2.0
9.0,11.9162761731844,3.0
9.0,11.769918780952402,9.0
9.0,9.98036228323699,13.0
9.0,10.820698760646101,17.0
9.0,8.83441282051282,18.0
9.0,11.4382275985915,22.0
9.0,10.688926075471699,24.0
9.0,11.114938100955,30.0
9.0,10.6063187109827,32.0
9.0,9.53676888888889,38.0
9.0,12.2043957010463,43.0
9.0,10.2249297790055,48.0
10.0,3.4121285714285694,2.0
10.0,8.270439298350821,3.0
10.0,9.13099936498516,9.0
10.0,6.94858314418605,13.0
10.0,7.21751245696401,17.0
10.0,6.43017228781204,18.0
10.0,7.203045748387099,22.0
10.0,7.606793171717171,24.0
10.0,8.03691509284627,30.0
10.0,7.26470254242928,32.0
10.0,6.79869625806452,38.0
10.0,8.950988811783962,43.0
10.0,6.84461468292683,48.0
11.0,4.9488063661971795,2.0
11.0,9.51898306464924,3.0
11.0,9.574769198895028,9.0
11.0,7.48409304148784,13.0
11.0,8.4274341348637,17.0
11.0,7.0758613333333304,18.0
11.0,8.44724450071942,22.0
11.0,8.710741234100139,24.0
11.0,8.71545517548746,30.0
11.0,7.924345666191161,32.0
11.0,7.225458951807231,38.0
11.0,9.829420497803811,43.0
11.0,8.21959196643357,48.0
12.0,2.4944049411764704,2.0
12.0,8.001873805882349,3.0
12.0,9.52061340969163,9.0
12.0,7.66125833846154,13.0
12.0,6.95074411922504,17.0
12.0,7.420818266288951,18.0
12.0,8.2557480239521,22.0
12.0,8.72825576470588,24.0
12.0,9.38601084031008,30.0
12.0,8.51001942168675,32.0
12.0,7.42150088168558,38.0
12.0,8.48221983976261,43.0
12.0,7.850930664643401,48.0
1.0,3.2524765289256203,2.0
1.0,8.424931342776201,3.0
1.0,8.68343473295455,9.0
1.0,7.54214359882006,13.0
1.0,6.64141222093023,17.0
1.0,6.904380000000001,18.0
1.0,8.39324098969072,22.0
1.0,8.60435548913043,24.0
1.0,8.25396817777778,30.0
1.0,7.62015640056417,32.0
1.0,7.268668127721339,38.0
1.0,9.6201028,43.0
1.0,7.94204228094576,48.0
2.0,1.58448752,2.0
2.0,6.93558343902439,3.0
2.0,7.444739599999999,9.0
2.0,6.38515788235294,13.0
2.0,4.59968767131783,17.0
2.0,5.83973196078431,18.0
2.0,6.56838626160338,22.0
2.0,6.909310023121389,24.0
2.0,6.86899659090909,30.0
2.0,6.09114844728435,32.0
2.0,6.2433988206896505,38.0
2.0,7.42869588502269,43.0
2.0,6.25198916207951,48.0
3.0,2.8495724173912995,2.0
3.0,7.41775677080292,3.0
3.0,7.2834821889985895,9.0
3.0,6.7412933478260895,13.0
3.0,5.20295495734597,17.0
3.0,6.51675225841184,18.0
3.0,7.716660000000001,22.0
3.0,7.50415670653686,24.0
3.0,7.62518702702703,30.0
3.0,6.9374286470588205,32.0
3.0,6.5833799545454506,38.0
3.0,8.19081621686747,43.0
3.0,6.700212324324321,48.0
4.0,2.38552661290323,2.0
4.0,6.75284304166667,3.0
4.0,7.74137128384279,9.0
4.0,5.96410436363636,13.0
4.0,5.54804850406504,17.0
4.0,6.065024,18.0
4.0,7.05011951304348,22.0
4.0,6.64781518446602,24.0
4.0,7.6560952631579005,30.0
4.0,6.66643561290323,32.0
4.0,5.94887945945946,38.0
4.0,6.7076277333333305,43.0
4.0,6.50200055555556,48.0
5.0,4.78356137313433,2.0
5.0,7.70881786585366,3.0
5.0,8.06622965323993,9.0
5.0,6.170056496025441,13.0
5.0,4.31127601663202,17.0
5.0,5.701633571830991,18.0
5.0,8.11830232558139,22.0
5.0,6.7425473323741,24.0
5.0,7.79116027439024,30.0
5.0,6.656275428571429,32.0
5.0,5.95335884137931,38.0
5.0,7.67691098365527,43.0
5.0,6.74724975975976,48.0
6.0,6.85372167741935,2.0
6.0,9.447734494252868,3.0
6.0,9.790910189228528,9.0
6.0,7.71418274157303,13.0
6.0,6.2122588972973,18.0
6.0,7.727362718446599,22.0
6.0,7.24491135238095,24.0
6.0,9.26804162162162,30.0
6.0,8.18788053377265,32.0
6.0,6.95351128476821,38.0
6.0,9.994912,43.0
6.0,9.06519522222222,48.0
7.0,9.75050837209302,2.0
7.0,8.46480194902549,3.0
7.0,11.325671469273699,8.0
7.0,9.81259950148368,9.0
7.0,6.54882815042735,13.0
7.0,5.33591143258427,18.0
7.0,7.439410027480919,22.0
7.0,6.64687477824268,24.0
7.0,8.85657907913669,30.0
7.0,6.58998512396694,32.0
7.0,6.4406191886121,38.0
7.0,8.13937004850214,43.0
7.0,7.6617859733333304,48.0
8.0,4.80147733333333,2.0
8.0,8.04329111111111,3.0
8.0,11.2902085,8.0
8.0,9.71102225577812,9.0
8.0,6.65396306927176,13.0
8.0,5.4212836504854405,18.0
8.0,7.530308956643361,22.0
8.0,6.28236776086957,24.0
8.0,8.96368930939227,30.0
8.0,6.999251765625,32.0
8.0,6.19978512,38.0
8.0,8.195449465346531,43.0
8.0,7.50512875,48.0
9.0,5.3517532537313395,2.0
9.0,9.499525381088821,3.0
9.0,11.819630489130398,8.0
9.0,12.019384435729801,9.0
9.0,7.9165861042654,13.0
9.0,6.06974400540541,18.0
9.0,8.01744379032258,22.0
9.0,7.5705833086419805,24.0
9.0,9.79478124293785,30.0
9.0,8.22487370934256,32.0
9.0,7.49914946666667,38.0
9.0,9.33424954166667,43.0
9.0,8.92723263723608,48.0
10.0,5.57566511764706,2.0
10.0,10.0643953454545,3.0
10.0,12.4002275038285,8.0
10.0,12.0221126596067,9.0
10.0,8.82216731914894,13.0
10.0,7.330827,18.0
10.0,8.78848222354694,22.0
10.0,8.88473240059791,24.0
10.0,10.568283019667199,30.0
10.0,9.46398164296998,32.0
10.0,8.246460537313428,38.0
10.0,10.8503164807692,43.0
10.0,9.05525368080808,48.0
11.0,7.422692,2.0
11.0,10.5604115006784,3.0
11.0,11.3022216153846,8.0
11.0,11.098588331071902,9.0
11.0,8.89532283544304,13.0
11.0,7.97214635897436,18.0
11.0,9.44258143589744,22.0
11.0,9.6408051897712,24.0
11.0,10.696325316804401,30.0
11.0,9.83705159059474,32.0
11.0,8.704013569405099,38.0
11.0,11.0684055611111,43.0
11.0,9.00048561278863,48.0
12.0,8.43556251282051,2.0
12.0,9.1074026779661,3.0
12.0,12.3158509700599,8.0
12.0,11.1787880792079,9.0
12.0,8.896020900459419,13.0
12.0,7.877603374301679,18.0
12.0,9.46219707222222,22.0
12.0,9.30871371587744,24.0
12.0,10.7874505525947,30.0
12.0,9.847712164464019,32.0
12.0,8.55480799384615,38.0
12.0,10.818544236686401,43.0
12.0,7.437013517948719,48.0
1.0,8.72783298622589,2.0
1.0,7.30351578378378,3.0
1.0,12.749754586301401,8.0
1.0,11.8515843682008,9.0
1.0,8.85424383791606,13.0
1.0,8.14870987348587,18.0
1.0,9.430548905660382,22.0
1.0,9.43516606729475,24.0
1.0,11.442826209944801,30.0
1.0,9.36464966189112,32.0
1.0,8.23783364534884,38.0
1.0,10.380745,43.0
1.0,9.80065766019417,48.0
2.0,7.003219037249281,2.0
2.0,8.55586061406026,3.0
2.0,11.1511861333333,8.0
2.0,9.44440151351351,9.0
2.0,7.19469488888889,13.0
2.0,6.84710673888889,18.0
2.0,7.5982733054393305,22.0
2.0,8.34802309090909,24.0
2.0,8.94495064553314,30.0
2.0,7.637970375,32.0
2.0,6.88203219701492,38.0
2.0,8.94780803418803,43.0
2.0,7.400435052473759,48.0
3.0,7.56388048993289,2.0
3.0,8.0864386776406,3.0
3.0,10.570249371428599,9.0
3.0,7.39540691891892,13.0
3.0,6.96339179487179,18.0
3.0,7.883301134408599,22.0
3.0,8.15195876923077,24.0
3.0,9.5460284863388,30.0
3.0,7.882145482517481,32.0
3.0,6.857296342368049,38.0
3.0,8.89263350828729,43.0
3.0,7.3353747722772304,48.0
4.0,6.19671181818182,2.0
4.0,7.32915672727273,3.0
4.0,7.92914773913043,9.0
4.0,6.22396858125,13.0
4.0,5.66580787617766,18.0
4.0,6.652028992555831,22.0
4.0,6.9503453592233,24.0
4.0,8.09992810826211,30.0
4.0,7.386600879207919,32.0
4.0,5.99231992592593,38.0
4.0,8.30866330534351,43.0
4.0,6.597934991762769,48.0
5.0,7.3155427942029,2.0
5.0,7.8709932,3.0
5.0,9.416059280898882,8.0
5.0,9.70115983553598,9.0
5.0,6.74226139563863,13.0
5.0,6.30855736856746,18.0
5.0,7.31440464849354,22.0
5.0,7.54201210795455,24.0
5.0,8.86942261756374,30.0
5.0,6.89843452818991,32.0
5.0,6.81532708045977,38.0
5.0,8.65784652806653,43.0
5.0,6.12104710569106,48.0
6.0,8.15343863157895,2.0
6.0,8.71362199717912,3.0
6.0,9.72245651708767,8.0
6.0,10.0678915034868,9.0
6.0,6.74365654166667,13.0
6.0,5.9028615067750705,18.0
6.0,6.51814451891892,22.0
6.0,6.8100231153846105,24.0
6.0,8.35649076880223,30.0
6.0,7.6070506251944,32.0
6.0,6.49597297314376,38.0
6.0,9.78969493220339,43.0
6.0,7.1547849929078,48.0
7.0,11.3709367932961,2.0
7.0,11.6171989396914,3.0
7.0,15.6451067749288,8.0
7.0,14.151926341325801,9.0
7.0,10.4508751319149,13.0
7.0,9.62224631666667,18.0
7.0,11.7390156231884,22.0
7.0,11.2484609611111,24.0
7.0,12.792947162393201,30.0
7.0,10.976046153400901,32.0
7.0,9.315975611764712,38.0
7.0,13.654292380141802,43.0
7.0,10.707561696969698,48.0
8.0,8.84916136901408,2.0
8.0,10.099347999999999,3.0
8.0,11.760161019607802,8.0
8.0,11.5990824187328,9.0
8.0,8.42374685957447,13.0
8.0,7.16750317948718,18.0
8.0,8.70831350073855,22.0
8.0,8.80270844444444,24.0
8.0,10.574761832869099,30.0
8.0,8.668964103559869,32.0
8.0,7.274223313131309,38.0
8.0,11.328839248206599,43.0
8.0,8.99287684615385,48.0
9.0,9.810706152517989,2.0
9.0,9.968253137254901,3.0
9.0,13.5253820582524,8.0
9.0,12.557339938288901,9.0
9.0,7.81290187886945,10.0
9.0,9.20514887087087,13.0
9.0,7.76644490322581,18.0
9.0,9.234828978260868,22.0
9.0,9.1562734516129,24.0
9.0,11.271760813008099,30.0
9.0,9.24740847769784,32.0
9.0,8.0770788502994,38.0
9.0,11.1805329387755,43.0
10.0,8.26380171186441,2.0
10.0,10.3721561089259,3.0
10.0,11.4291913548387,8.0
10.0,11.5610020966767,9.0
10.0,7.42422308333333,10.0
10.0,9.14885188870704,13.0
10.0,8.0749335,18.0
10.0,8.96855063079223,22.0
10.0,9.37099554166667,24.0
10.0,10.5124504,30.0
10.0,9.43093323464567,32.0
10.0,7.80322509615385,38.0
10.0,11.132404844444402,43.0
11.0,9.694378432276661,2.0
11.0,10.298841571231,3.0
11.0,12.5620212906815,8.0
11.0,12.117617825242698,9.0
11.0,8.59965057526882,10.0
11.0,9.91487329885057,13.0
11.0,8.32968841025641,18.0
11.0,9.9424319403794,22.0
11.0,10.4115977735849,24.0
11.0,11.150358150838,30.0
11.0,10.040390845679,32.0
11.0,8.88019068078669,38.0
11.0,12.247901125,43.0
12.0,8.34212717094017,2.0
12.0,9.872988490421461,3.0
12.0,11.2056455897436,8.0
12.0,11.0063168603989,9.0
12.0,6.887833555555559,10.0
12.0,8.17215729166667,13.0
12.0,7.29451541029207,18.0
12.0,8.24088144444444,22.0
12.0,8.70691103755216,24.0
12.0,9.80408695100865,30.0
12.0,9.06056355063291,32.0
12.0,7.08950526447574,38.0
12.0,10.405197301470599,43.0
1.0,6.46540890156919,3.0
1.0,9.233859140783741,8.0
1.0,7.81501999449794,9.0
1.0,4.987479263440861,10.0
1.0,6.2774792392638,13.0
1.0,5.72544279245283,18.0
1.0,5.938441803921571,22.0
1.0,6.54854493640054,24.0
1.0,7.43482174757282,30.0
1.0,6.39647011356467,32.0
1.0,5.8153470636942695,38.0
2.0,7.81348782183908,3.0
2.0,9.912350774468079,8.0
2.0,9.728609091954018,9.0
2.0,5.428098705555559,10.0
2.0,7.3683469017160705,13.0
2.0,6.54129836111111,18.0
2.0,7.8999589618768296,22.0
2.0,7.8559734668547305,24.0
2.0,8.31260007920792,30.0
2.0,6.95316595461422,32.0
2.0,6.7250388094488205,38.0
3.0,7.953376190209791,3.0
3.0,8.52889729337539,8.0
3.0,9.02922712,9.0
3.0,5.55862273655914,10.0
3.0,7.3162035918367305,13.0
3.0,6.41118920430107,18.0
3.0,7.16666499186992,22.0
3.0,7.4632667442489895,24.0
3.0,7.72521031578947,30.0
3.0,7.36056829375,32.0
3.0,6.6373517611026,38.0
3.0,9.32357496629214,43.0
4.0,7.57680432240437,3.0
4.0,9.81993104761905,8.0
4.0,8.67549605106383,9.0
4.0,4.69215798333333,10.0
4.0,6.3316184615384605,13.0
4.0,5.470486264864861,18.0
4.0,7.20300502453988,22.0
4.0,6.6331035640327,24.0
4.0,7.62006759388039,30.0
4.0,6.31974052255054,32.0
4.0,5.73028947634069,38.0
4.0,7.985270454961831,43.0
5.0,8.130435821582731,3.0
5.0,10.5782999718706,8.0
5.0,9.28497928,9.0
5.0,5.9237032742616,10.0
5.0,7.820522511041009,13.0
5.0,6.66341114206128,18.0
5.0,8.436299485148519,22.0
5.0,8.55631894825175,24.0
5.0,8.98359592686357,30.0
5.0,7.950350649842269,32.0
5.0,7.4442576852459,38.0
5.0,9.725731242603551,43.0
6.0,5.95241060660661,3.0
6.0,7.898796965317921,8.0
6.0,7.1529607234042505,9.0
6.0,3.87492496774194,10.0
6.0,5.56591219277108,13.0
6.0,4.98796039838493,18.0
6.0,5.72567645303867,22.0
6.0,5.981924570588241,24.0
6.0,7.368362358518519,30.0
6.0,6.267745680960551,32.0
6.0,5.489226936170209,38.0
6.0,7.98037340694006,43.0
7.0,8.20070849039882,3.0
7.0,11.621790617771499,8.0
7.0,10.251975839311301,9.0
7.0,6.507002094444441,10.0
7.0,7.655054730948679,13.0
7.0,6.68705550417827,18.0
7.0,8.41668985858586,22.0
7.0,8.221563669044219,24.0
7.0,9.755162881844381,30.0
7.0,7.73884166500829,32.0
7.0,7.776833845140031,38.0
7.0,10.346623714285698,43.0
8.0,10.620193119565199,3.0
8.0,13.635195897435901,8.0
8.0,12.6319896939891,9.0
8.0,7.090598108484009,10.0
8.0,8.92026483018868,13.0
8.0,7.148209765814269,18.0
8.0,8.94797508276798,22.0
8.0,8.42203909803922,24.0
8.0,11.296129242876502,30.0
8.0,8.56692161111111,32.0
8.0,8.02033028224583,38.0
8.0,12.300533434482801,43.0
9.0,8.746261514563109,3.0
9.0,12.197597188707302,8.0
9.0,10.8329063338008,9.0
9.0,6.12195595499297,10.0
9.0,7.89573363664122,13.0
9.0,6.51045002179837,18.0
9.0,8.30957850847458,22.0
9.0,7.871867609065161,24.0
9.0,10.0639437958621,30.0
9.0,7.35677989237668,32.0
9.0,7.31758134883721,38.0
9.0,10.324967862686599,43.0
10.0,7.7910867154213,3.0
10.0,11.007681355828199,8.0
10.0,10.307672474885802,9.0
10.0,8.231104,10.0
10.0,8.12454683870968,13.0
10.0,7.12993238863976,18.0
10.0,8.05544019512195,22.0
10.0,8.34490524848485,24.0
10.0,10.1325832732824,30.0
10.0,8.18466113888889,32.0
10.0,7.41940523792487,38.0
10.0,9.89897703164557,43.0
11.0,10.692520676923099,3.0
11.0,13.3936327482419,8.0
11.0,11.870865579235,9.0
11.0,10.3719713764045,13.0
11.0,9.161113650537631,18.0
11.0,10.1744820754717,22.0
11.0,10.936981981055501,24.0
11.0,11.904814983871,30.0
11.0,9.77084852440725,32.0
11.0,9.48887598305085,38.0
11.0,13.182453230352301,43.0
12.0,8.21180307070707,3.0
12.0,8.75520892018779,8.0
12.0,8.546571769338959,9.0
12.0,7.592086116591929,13.0
12.0,6.810837880389429,18.0
12.0,7.70298946013986,22.0
12.0,8.14223235393258,24.0
12.0,9.234233001430619,30.0
12.0,7.297044387096769,32.0
12.0,7.13345368316832,38.0
12.0,8.94099179039301,43.0
1.0,8.70165837202797,3.0
1.0,8.133537034482758,8.0
1.0,8.69124557777778,9.0
1.0,6.95262052830189,10.0
1.0,8.028711868383409,13.0
1.0,7.1598663589743605,18.0
1.0,8.44797057025921,22.0
1.0,8.45480598628258,24.0
1.0,9.48369398628258,30.0
1.0,7.43847917037037,32.0
1.0,7.4718716918429005,38.0
1.0,9.501691982758619,43.0
2.0,7.29785476461769,3.0
2.0,9.813305102222222,8.0
2.0,8.09381835777126,9.0
2.0,5.58293544289694,10.0
2.0,6.5379659072,13.0
2.0,5.7197861448467995,18.0
2.0,7.097021568627451,22.0
2.0,6.437878262108259,24.0
2.0,8.0704323782235,30.0
2.0,5.70383541747573,32.0
2.0,5.95382059308072,38.0
2.0,7.93648176854599,43.0
3.0,7.58714962237762,3.0
3.0,8.704453360946749,8.0
3.0,7.8238052553495,9.0
3.0,5.16518370967742,10.0
3.0,6.60512108708709,13.0
3.0,6.23973041847826,18.0
3.0,7.2867681821782195,22.0
3.0,6.99373454495159,24.0
3.0,7.94727282758621,30.0
3.0,6.051307607613469,32.0
3.0,6.143252812307691,38.0
3.0,8.18671774257426,43.0
4.0,8.56947772957746,3.0
4.0,9.78315538983051,8.0
4.0,8.88430764418938,9.0
4.0,5.232255037634411,10.0
4.0,7.052659220700151,13.0
4.0,6.3125550635994605,18.0
4.0,6.78495915365239,22.0
4.0,7.91337998899587,24.0
4.0,8.32831617655172,30.0
4.0,6.868881268588769,32.0
4.0,6.947451535031849,38.0
4.0,9.418907890804599,43.0
5.0,7.57293997134671,3.0
5.0,9.486609682719552,8.0
5.0,8.56433191848617,9.0
5.0,5.45024837777778,10.0
5.0,6.6428283744149805,13.0
5.0,6.1926733871866295,18.0
5.0,7.28651564705882,22.0
5.0,7.961564326760559,24.0
5.0,8.54354880225989,30.0
5.0,6.25309937974684,32.0
5.0,6.54520488146912,38.0
5.0,8.71642852830189,43.0
6.0,7.69422995218003,3.0
6.0,9.320514823529411,8.0
6.0,8.67854371635311,9.0
6.0,4.61201811827957,10.0
6.0,6.09497422153846,13.0
6.0,5.533917846153849,18.0
6.0,6.46212621793103,22.0
6.0,6.6833687703281,24.0
6.0,8.384658811554331,30.0
6.0,5.92486588235294,32.0
6.0,5.70947099333333,38.0
6.0,7.976510545985401,43.0
7.0,8.51378987087518,3.0
7.0,11.492882412429399,8.0
7.0,10.3181886536732,9.0
7.0,5.779377896213179,10.0
7.0,7.56695845016077,13.0
7.0,6.4165588451882805,18.0
7.0,7.666542246418341,22.0
7.0,7.955379430183361,24.0
7.0,9.264315058823529,30.0
7.0,7.5189205875,32.0
7.0,7.36458479871176,38.0
7.0,10.4080710612855,43.0
8.0,10.963772967832199,3.0
8.0,14.814455702300402,8.0
8.0,12.479836934010198,9.0
8.0,9.80347719354839,10.0
8.0,10.334292987586199,13.0
8.0,8.88534256521739,18.0
8.0,10.5965651716621,22.0
8.0,11.3163850860215,24.0
8.0,12.290192634146301,30.0
8.0,9.82385856768559,32.0
8.0,9.761834345821331,38.0
8.0,14.0340614257426,43.0
9.0,7.78114265013774,3.0
9.0,11.671315934156402,8.0
9.0,10.6340793797101,9.0
9.0,6.200986279569889,10.0
9.0,6.95754141463415,13.0
9.0,7.41532143604651,15.0
9.0,5.87618625641026,18.0
9.0,7.509014307262571,22.0
9.0,7.8396792173913,24.0
9.0,9.3648786407767,30.0
9.0,6.50990164530551,32.0
9.0,6.516565036799999,38.0
9.0,8.09948338221529,43.0
9.0,8.34609736470588,48.0
10.0,7.676792506706411,3.0
10.0,9.61760255670103,8.0
10.0,9.74222884602369,9.0
10.0,6.173328,10.0
10.0,7.13437723076923,13.0
10.0,7.121363476117099,15.0
10.0,5.75627152023121,18.0
10.0,6.6038122967359,22.0
10.0,7.87652404123711,24.0
10.0,8.44942164464024,30.0
10.0,6.76250010397554,32.0
10.0,6.95535193288591,38.0
10.0,8.93318714893617,43.0
10.0,7.03654759322034,48.0
11.0,9.21041569273743,3.0
11.0,11.853647166666699,8.0
11.0,11.0437388806818,9.0
11.0,8.074834720430111,10.0
11.0,8.873034122448981,13.0
11.0,8.94637762376238,15.0
11.0,7.30050408130081,18.0
11.0,8.79205937534247,22.0
11.0,9.54875348228883,24.0
11.0,10.59558126603,30.0
11.0,8.51740983847283,32.0
11.0,7.98026561167883,38.0
11.0,10.3937947398031,43.0
11.0,8.94789099564586,48.0
12.0,7.267278035294121,3.0
12.0,9.06919970570571,8.0
12.0,7.98972265102639,9.0
12.0,6.045431505555559,10.0
12.0,6.786734995230519,13.0
12.0,7.74774422960725,15.0
12.0,6.156084067039111,18.0
12.0,6.92503387408492,22.0
12.0,7.3361627925608,24.0
12.0,8.72942582336182,30.0
12.0,6.759222555555559,32.0
12.0,6.7216822958199405,38.0
12.0,7.6242091942028996,43.0
12.0,6.492848939078749,48.0
1.0,8.13570573076923,3.0
1.0,10.815453747572802,8.0
1.0,9.94618115076923,9.0
1.0,6.225187274193551,10.0
1.0,7.82364614159292,13.0
1.0,8.03279877094972,15.0
1.0,7.03626632258065,18.0
1.0,7.88697320435967,22.0
1.0,8.01827922191781,24.0
1.0,10.1997471377899,30.0
1.0,7.572111613832849,32.0
1.0,7.4257864,38.0
1.0,9.894100147826089,42.0
1.0,9.35118572665765,43.0
1.0,7.79189206128134,48.0
2.0,8.44695462937063,3.0
2.0,10.4644730155148,8.0
2.0,9.88785088760807,9.0
2.0,5.951831277777781,10.0
2.0,7.48681845277361,13.0
2.0,7.812844997167139,15.0
2.0,6.73707288333333,18.0
2.0,7.96410455555556,22.0
2.0,8.66938729608939,24.0
2.0,8.760850158640231,30.0
2.0,7.09852338125,32.0
2.0,7.1048064852071,38.0
2.0,11.007738834437099,42.0
2.0,9.80746022253923,43.0
2.0,8.008104669527901,48.0
3.0,8.36025013592233,3.0
3.0,10.0747033142857,8.0
3.0,9.22270242011834,9.0
3.0,5.71212618817204,10.0
3.0,7.4772427628866,13.0
3.0,8.089899044510389,15.0
3.0,6.638546226415089,18.0
3.0,7.4516648076923095,22.0
3.0,8.12582896589359,24.0
3.0,9.37649637107776,30.0
3.0,6.964257321585901,32.0
3.0,7.019095662141781,38.0
3.0,9.14893514763231,42.0
3.0,9.14734002919708,43.0
3.0,7.553777300859599,48.0
4.0,8.39006141573034,3.0
4.0,9.69941291666667,8.0
4.0,8.72799278931751,9.0
4.0,5.15273748387097,10.0
4.0,7.506100461769121,13.0
4.0,7.36246493158661,15.0
4.0,6.466798086720869,18.0
4.0,7.67008777158774,22.0
4.0,7.88979019230769,24.0
4.0,8.81723281967213,30.0
4.0,6.93421223952096,32.0
4.0,6.82335588554217,38.0
4.0,10.148951232,42.0
4.0,9.990754195718651,43.0
4.0,7.55174603687943,48.0
5.0,7.58768466288952,3.0
5.0,9.48937612121212,8.0
5.0,9.085143208459211,9.0
5.0,4.41350081666667,10.0
5.0,6.968004274760379,13.0
5.0,7.51121918821604,15.0
5.0,6.1200102745097995,18.0
5.0,6.9763079826086996,22.0
5.0,7.827891135135139,24.0
5.0,8.25117623699422,30.0
5.0,7.083240351791531,32.0
5.0,6.820845842271289,38.0
5.0,5.3097970000000005,42.0
5.0,9.558835682847901,43.0
5.0,7.63562240787623,48.0
6.0,9.14472239004149,3.0
6.0,12.201682725034198,8.0
6.0,10.3678044630404,9.0
6.0,5.56346293548387,10.0
6.0,8.17420696774194,13.0
6.0,8.52164089759036,15.0
6.0,6.34923015468114,18.0
6.0,8.60110201201201,22.0
6.0,9.028916192307689,24.0
6.0,10.1090395487465,30.0
6.0,8.35655890184049,32.0
6.0,7.732150389857369,38.0
6.0,10.3636952631579,42.0
6.0,11.4654475078864,43.0
6.0,8.97147592878338,48.0
7.0,10.6768806011236,3.0
7.0,15.4075978,8.0
7.0,13.0866695049505,9.0
7.0,8.371861594444441,10.0
7.0,10.3846258552437,13.0
7.0,11.420656800000001,15.0
7.0,8.45260072222222,18.0
7.0,11.022219526881699,22.0
7.0,11.707888033333301,24.0
7.0,13.226926844444401,30.0
7.0,9.54724132208158,32.0
7.0,9.14864048484849,38.0
7.0,12.045184620978999,42.0
7.0,13.1507511346705,43.0
7.0,10.0896697702128,48.0
8.0,9.92052132065217,3.0
8.0,13.8837648870968,8.0
8.0,11.734884756756802,9.0
8.0,8.91772079032258,10.0
8.0,9.42449863674614,13.0
8.0,10.1397760384615,15.0
8.0,7.94653268909825,18.0
8.0,9.97288415591398,22.0
8.0,10.1157221731844,24.0
8.0,11.502110433333302,30.0
8.0,9.225293431085039,32.0
8.0,8.77929432653061,38.0
8.0,11.082792227027,42.0
8.0,12.3825134054054,43.0
8.0,9.54072736842105,48.0
9.0,8.90804341193595,3.0
9.0,11.2791103583815,8.0
9.0,9.677570753164561,9.0
9.0,7.24577779032258,10.0
9.0,8.29681180062305,13.0
9.0,9.93436269525268,15.0
9.0,7.06654707926829,18.0
9.0,8.64580885714286,22.0
9.0,10.3360235819936,30.0
9.0,7.77133087804878,32.0
9.0,7.746291974400001,38.0
9.0,8.40433514285714,42.0
9.0,10.898393962003501,43.0
9.0,8.44970161022364,48.0
10.0,8.7257920860215,3.0
10.0,11.078217740458,8.0
10.0,9.72379541875,9.0
10.0,6.57294075,10.0
10.0,7.80211294630872,13.0
10.0,8.51057703806228,15.0
10.0,6.39058941779789,18.0
10.0,8.1228,22.0
10.0,8.713852398104269,30.0
10.0,7.549766795986621,32.0
10.0,7.0912390493601505,38.0
10.0,9.203519199999999,42.0
10.0,10.271441220339,43.0
10.0,7.7978469135053095,48.0
11.0,10.8373885351351,3.0
11.0,12.5587829789621,8.0
11.0,10.4918387287671,9.0
11.0,8.989632317204302,10.0
11.0,10.4536176853933,13.0
11.0,10.1441434617737,15.0
11.0,8.881073569892472,18.0
11.0,9.66281135849057,22.0
11.0,8.00326843441467,25.0
11.0,10.5648216603774,30.0
11.0,9.731067174418609,32.0
11.0,8.91198576470588,38.0
11.0,11.2637268158254,42.0
11.0,12.9721972599725,43.0
11.0,10.4708081901932,48.0
